model,short_model,station,forecast_datetime_gmt,datetime,tz_offset,CIG,CLD,DPT,Max_Temperature,Min_Temperature,OBV,P06,P12,P24,POS,POZ,PRS,PSN,PZP,Q06,Q12,Q24,SNW,T06,T12,T24,TMP,TYP,VIS,WDR,WND,WSP
GFSX MOS GUIDANCE,GFSX,KJFX,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,PC,57,81,54,,,8,73,,,1,0,0,,0,2,0,,0,2,72,R,,,7,
GFSX MOS GUIDANCE,GFSX,KJFX,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,CL,55,81,54,,,4,6,,,0,0,1,,0,0,0,,2,2,55,R,,,2,
GFSX MOS GUIDANCE,GFSX,KJFX,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,CL,64,89,61,,,4,6,,,0,0,0,,0,0,0,,2,5,79,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJFX,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,62,89,61,,,11,27,,,0,0,2,,0,0,0,,5,5,62,R,,,4,
GFSX MOS GUIDANCE,GFSX,KJFX,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,62,82,63,,,14,27,,,2,0,3,,0,0,0,,9,21,76,R,,,10,
GFSX MOS GUIDANCE,GFSX,KJFX,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,64,82,63,,,36,58,,,0,0,4,,,,0,,21,21,65,R,,,5,
GFSX MOS GUIDANCE,GFSX,KJFX,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,56,73,48,,,49,58,,,1,0,4,,,,,,20,20,68,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJFX,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,46,73,48,,,37,,,,2,0,2,,,,,,8,20,49,R,,,7,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,58,,58,,,26,36,,,0,0,0,,0,0,,,8,,60,R,,,5,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,65,73,63,,,28,36,,,0,0,0,,0,0,0,,6,13,66,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,PC,66,73,63,,,10,28,,,0,0,1,,0,0,0,,3,13,66,R,,,5,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,PC,66,79,63,,,20,28,,,0,0,0,,0,0,0,,6,7,72,R,,,15,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,PC,66,79,63,,,5,10,,,1,0,0,,0,0,0,,1,7,66,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,PC,68,81,67,,,8,10,,,0,0,0,,0,0,0,,5,17,74,R,,,15,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,PC,68,81,67,,,19,32,,,0,0,2,,0,0,0,,17,17,69,R,,,12,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,PC,68,81,62,,,18,32,,,0,0,2,,0,0,0,,7,7,73,R,,,14,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,CL,63,81,62,,,3,8,,,0,0,2,,0,0,0,,1,7,63,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,CL,67,82,66,,,1,8,,,2,0,1,,0,0,0,,2,5,73,R,,,11,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,69,82,66,,,3,16,,,0,0,3,,0,0,0,,3,5,69,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,PC,77,83,65,,,11,16,,,0,0,4,,0,0,0,,4,7,77,R,,,12,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,67,83,65,,,14,28,,,1,0,3,,,,0,,5,7,67,R,,,9,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,67,78,67,,,18,28,,,2,0,2,,,,,,6,9,69,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJKA,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,70,78,67,,,20,,,,1,0,2,,,,,,7,9,70,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,55,,54,,,100,100,,,0,0,0,,4,4,,,21,,55,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,61,73,64,,,35,100,,,0,0,0,,0,4,0,,5,34,71,R,,,7,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,63,73,64,,,37,43,,,0,1,0,,0,1,0,,34,34,66,R,,,9,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,60,79,65,,,19,43,,,1,0,0,,0,1,0,,4,14,74,R,,,10,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,62,79,65,,,8,32,,,0,0,1,,0,0,0,,6,14,66,R,,,15,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,54,87,58,,,32,32,,,1,0,0,,0,0,0,,8,9,78,R,,,16,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,CL,49,87,58,,,12,12,,,1,0,0,,0,0,0,,2,9,59,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,CL,52,84,64,,,0,12,,,0,0,1,,0,0,0,,0,3,80,R,,,9,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,CL,60,84,64,,,5,11,,,0,0,1,,0,0,0,,3,3,66,R,,,10,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,61,86,65,,,11,11,,,0,0,1,,0,0,0,,7,16,80,R,,,11,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,63,86,65,,,24,36,,,0,0,2,,0,1,0,,12,16,66,R,,,17,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,59,77,57,,,31,36,,,2,0,3,,0,1,0,,17,27,71,R,,,13,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,52,77,57,,,45,58,,,2,0,3,,,,0,,22,27,58,R,,,7,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,53,73,57,,,34,58,,,2,0,3,,,,,,15,23,69,R,,,7,
GFSX MOS GUIDANCE,GFSX,KJSO,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,52,73,57,,,31,,,,2,0,3,,,,,,9,23,58,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,41,,45,,,89,89,,,0,1,0,,2,3,,,10,,47,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,49,57,50,,,45,89,,,0,0,0,,1,3,0,,2,22,57,R,,,9,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,50,57,50,,,48,48,,,2,0,0,,1,1,0,,22,22,51,R,,,7,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,57,75,63,,,10,48,,,1,0,0,,0,1,0,,3,46,72,R,,,9,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,58,75,63,,,63,63,,,1,0,0,,2,2,0,,46,46,66,R,,,11,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,PC,47,82,48,,,20,63,,,1,0,0,,0,2,0,,6,6,74,R,,,15,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,CL,45,82,48,,,6,6,,,0,0,0,,0,0,0,,2,6,48,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,CL,52,83,56,,,5,6,,,1,0,0,,0,0,0,,0,6,77,R,,,10,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,CL,51,83,56,,,3,9,,,1,0,0,,0,0,0,,4,6,57,R,,,7,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,55,84,63,,,8,9,,,1,0,0,,0,0,0,,4,18,78,R,,,11,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,59,84,63,,,21,31,,,2,0,3,,0,0,0,,18,18,64,R,,,15,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,53,79,45,,,31,31,,,2,0,3,,2,0,0,,7,14,71,R,,,12,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,43,79,45,,,20,24,,,4,1,3,,,,0,,7,14,45,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,CL,44,68,47,,,15,24,,,5,2,2,,,,,,7,15,62,R,,,7,
GFSX MOS GUIDANCE,GFSX,KJSV,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,43,68,47,,,16,,,,5,0,2,,,,,,9,15,48,R,,,5,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,44,,43,,,83,83,,,0,0,0,,2,2,,,19,,46,R,,,9,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,53,67,47,,,7,83,,,0,0,0,,0,2,0,,0,6,66,R,,,11,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,PC,50,67,47,,,6,6,,,2,0,0,,0,0,0,,2,6,50,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,57,80,54,,,3,6,,,1,0,0,,0,0,0,,3,16,75,R,,,11,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,PC,51,80,54,,,17,17,,,1,0,1,,0,0,0,,16,16,58,R,,,17,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,CL,50,77,50,,,0,17,,,1,0,0,,0,0,0,,1,2,71,R,,,16,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,CL,48,77,50,,,1,5,,,1,1,0,,0,0,0,,2,2,52,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,CL,50,81,52,,,5,5,,,2,1,0,,0,0,0,,1,4,74,R,,,18,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,47,81,52,,,7,8,,,1,1,1,,0,0,0,,3,4,54,R,,,11,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,52,82,51,,,7,8,,,2,1,1,,0,0,0,,3,17,77,R,,,20,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,50,82,51,,,17,24,,,3,1,4,,0,0,0,,13,17,54,R,,,17,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,43,65,40,,,19,24,,,2,2,4,,0,0,0,,1,7,59,R,,,16,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,38,65,40,,,20,24,,,6,3,4,,,,0,,5,7,42,R,,,14,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,42,67,44,,,13,24,,,8,6,2,,,,,,5,8,61,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJWG,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,42,67,44,,,12,,,,5,4,3,,,,,,6,8,47,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,54,,53,,,91,92,,,1,0,0,,3,3,,,18,,54,R,,,5,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,62,69,59,,,17,92,,,0,0,0,,0,3,0,,2,17,68,R,,,10,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,61,69,59,,,16,16,,,1,0,0,,0,0,0,,17,17,61,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,62,79,61,,,7,16,,,1,0,0,,0,0,0,,7,23,75,R,,,13,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,60,79,61,,,18,25,,,0,0,0,,0,0,0,,22,23,64,R,,,15,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,PC,48,80,56,,,22,25,,,1,0,0,,0,0,0,,5,5,75,R,,,14,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,CL,49,80,56,,,1,2,,,1,0,0,,0,0,0,,0,5,57,R,,,5,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,CL,53,87,61,,,2,2,,,0,0,1,,0,0,0,,0,3,81,R,,,12,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,CL,58,87,61,,,1,7,,,0,0,1,,0,0,0,,3,3,62,R,,,10,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,60,86,63,,,5,7,,,0,0,1,,0,0,0,,9,22,80,R,,,15,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,61,86,63,,,15,25,,,0,0,3,,0,0,0,,15,22,65,R,,,17,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,PC,47,73,52,,,20,25,,,2,0,3,,0,0,0,,10,17,67,R,,,12,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,46,73,52,,,19,19,,,2,0,3,,,,0,,10,17,54,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,CL,46,72,52,,,14,19,,,3,0,2,,,,,,8,15,67,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJWY,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,49,72,52,,,13,,,,2,0,2,,,,,,9,15,54,R,,,8,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,51,,53,,,91,91,,,0,1,0,,3,3,,,19,,55,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,61,70,62,,,42,91,,,0,0,0,,1,3,0,,3,33,70,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,62,70,62,,,41,57,,,0,0,0,,1,1,0,,31,33,63,R,,,5,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,64,81,64,,,28,57,,,1,0,0,,0,1,0,,15,23,77,R,,,9,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,62,81,64,,,12,35,,,1,0,0,,0,0,0,,13,23,66,R,,,13,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,PC,58,80,52,,,35,35,,,1,0,0,,0,0,0,,9,12,74,R,,,13,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,CL,49,80,52,,,7,8,,,1,0,0,,0,0,0,,1,12,54,R,,,3,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,CL,56,84,61,,,1,8,,,0,0,1,,0,0,0,,0,3,79,R,,,9,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,59,84,61,,,4,12,,,0,0,1,,0,0,0,,3,3,63,R,,,7,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,64,88,63,,,12,12,,,0,0,0,,0,0,0,,11,15,83,R,,,13,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,61,88,63,,,26,40,,,0,0,3,,0,1,0,,14,15,65,R,,,14,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,58,80,55,,,30,40,,,2,0,3,,0,1,0,,13,23,73,R,,,15,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,52,80,55,,,41,50,,,2,0,3,,,,0,,14,23,56,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,52,72,53,,,29,50,,,2,0,3,,,,,,11,18,68,R,,,6,
GFSX MOS GUIDANCE,GFSX,KJXI,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,51,72,53,,,27,,,,2,0,3,,,,,,9,18,54,R,,,6,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,48,,49,,,71,71,,,0,0,0,,2,2,,,15,,51,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,55,71,49,,,7,71,,,0,0,0,,0,2,0,,0,4,66,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,PC,51,71,49,,,3,3,,,0,1,0,,0,0,0,,2,4,53,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,58,81,52,,,3,3,,,1,0,0,,0,0,0,,1,17,78,R,,,13,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,PC,52,81,52,,,24,24,,,1,0,0,,0,0,0,,16,17,56,R,,,13,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,CL,43,82,46,,,0,24,,,1,0,0,,0,0,0,,1,1,76,R,,,11,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,CL,43,82,46,,,1,4,,,1,0,0,,0,0,0,,0,1,49,R,,,7,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,CL,46,85,48,,,4,4,,,0,0,1,,0,0,0,,1,3,78,R,,,11,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,44,85,48,,,6,8,,,1,0,1,,0,0,0,,3,3,51,R,,,7,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,45,88,56,,,5,8,,,2,0,0,,0,0,0,,5,16,81,R,,,14,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,52,88,56,,,19,22,,,2,0,3,,0,0,0,,10,16,59,R,,,16,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,CL,40,78,41,,,18,22,,,2,0,4,,0,0,0,,3,8,72,R,,,12,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,36,78,41,,,15,17,,,5,1,4,,,,0,,5,8,43,R,,,16,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,CL,39,70,44,,,13,17,,,6,3,2,,,,,,5,9,65,R,,,13,
GFSX MOS GUIDANCE,GFSX,KLAW,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,40,70,44,,,14,,,,4,0,2,,,,,,6,9,46,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,45,,42,,,3,5,,,0,1,0,,0,0,,,1,,45,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,29,78,44,,,1,5,,,0,0,1,,0,0,0,,0,1,72,R,,,14,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,PC,33,78,44,,,0,3,,,0,2,2,,0,0,0,,1,1,46,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,PC,26,84,46,,,3,3,,,1,0,1,,0,0,0,,3,4,78,R,,,18,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,CL,34,84,46,,,3,3,,,0,2,2,,0,0,0,,4,4,49,R,,,18,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,CL,25,80,44,,,1,3,,,1,1,2,,0,0,0,,0,3,76,R,,,21,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,CL,32,80,44,,,0,0,,,1,3,2,,0,0,0,,3,3,46,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,CL,20,86,51,,,0,0,,,0,1,2,,0,0,0,,0,3,82,R,,,20,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,CL,37,86,51,,,1,3,,,1,3,3,,0,0,0,,3,3,54,R,,,15,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,23,90,47,,,3,3,,,3,3,2,,0,0,0,,1,3,83,R,,,30,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,35,90,47,,,2,7,,,2,3,3,,0,0,0,,3,3,50,R,,,25,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,PC,17,74,34,,,2,7,,,3,3,6,,0,0,0,,0,4,70,R,,,22,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,CL,23,74,34,,,3,7,,,5,4,7,,,,0,,3,4,37,R,,,22,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,CL,20,69,40,,,4,7,,,8,7,4,,,,,,2,5,64,R,,,14,
GFSX MOS GUIDANCE,GFSX,KLBB,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,CL,31,69,40,,,5,,,,4,7,5,,,,,,5,5,42,R,,,14,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,45,,48,,,95,95,,,0,1,0,,2,3,,,19,,51,R,,,7,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,57,67,59,,,46,95,,,0,0,0,,1,3,0,,2,18,67,R,,,5,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,59,67,59,,,28,42,,,0,1,0,,0,1,0,,18,18,61,R,,,3,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,61,81,65,,,22,42,,,1,0,0,,0,1,0,,15,26,77,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,60,81,65,,,29,38,,,1,0,0,,0,0,0,,23,26,66,R,,,9,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,PC,45,82,54,,,35,38,,,1,0,0,,0,0,0,,9,9,76,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,CL,47,82,54,,,3,5,,,0,0,0,,0,0,0,,0,9,56,R,,,3,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,CL,46,83,58,,,3,5,,,0,0,1,,0,0,0,,0,3,77,R,,,8,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,CL,54,83,58,,,7,15,,,0,0,1,,0,0,0,,3,3,60,R,,,5,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,58,85,57,,,15,15,,,1,0,0,,0,0,0,,10,25,79,R,,,10,
GFSX MOS GUIDANCE,GFSX,KLBR,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,48,85,57,,,31,46,,,0,0,3,,0,1,0,,22,25,58,R,,,10,
