model,short_model,station,forecast_datetime_gmt,datetime,tz_offset,CIG,CLD,DPT,Max_Temperature,Min_Temperature,OBV,P06,P12,P24,POS,POZ,PRS,PSN,PZP,Q06,Q12,Q24,SNW,T06,T12,T24,TMP,TYP,VIS,WDR,WND,WSP
GFSX MOS GUIDANCE,GFSX,KHTL,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,27,42,26,,,10,25,,,23,19,0,,0,0,0,,1,1,28,R,,,4,
GFSX MOS GUIDANCE,GFSX,KHTL,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,30,50,28,,,10,13,,,19,19,0,,0,0,0,,1,2,44,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHTL,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,28,50,28,,,63,13,,,25,1,5,,2,0,0,,2,2,31,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHTL,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,31,48,33,,,30,75,,,14,11,2,,0,2,0,,1,2,43,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHTL,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,31,48,33,,,53,75,,,10,15,0,,2,2,0,,2,2,35,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHTL,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,26,47,22,,,56,73,,,21,23,1,,1,3,0,,4,4,39,RS,,,16,
GFSX MOS GUIDANCE,GFSX,KHTL,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,20,47,22,,,20,73,,,16,62,2,,0,3,0,,0,4,25,S,,,12,
GFSX MOS GUIDANCE,GFSX,KHTL,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,20,44,24,,,12,24,,,20,58,2,,,,,,0,1,36,S,,,9,
GFSX MOS GUIDANCE,GFSX,KHTL,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,23,44,24,,,17,24,,,14,66,2,,,,,,1,1,27,S,,,6,
GFSX MOS GUIDANCE,GFSX,KHTL,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,24,43,,,,18,21,,,22,37,4,,,,,,1,,36,RS,,,9,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,24,43,28,,,0,,,,11,62,0,,0,,,,5,8,38,S,,,7,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,25,43,28,,,0,,,,9,65,8,,0,,,,1,8,31,S,,,5,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,34,48,38,,,33,33,,,10,27,12,,0,0,0,,3,5,45,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,38,48,38,,,55,33,,,3,3,0,,1,0,0,,5,5,40,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,45,54,39,,,19,55,,,1,0,0,,0,1,0,,2,6,51,R,,,4,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,40,54,39,,,1,55,,,3,0,0,,0,1,0,,2,6,42,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,47,60,43,,,68,68,,,1,1,0,,2,2,0,,19,28,58,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,40,60,43,,,35,68,,,2,0,0,,1,2,0,,22,28,45,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,45,64,48,,,9,39,,,1,1,0,,0,1,0,,3,7,59,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,45,64,48,,,15,39,,,1,0,3,,0,1,0,,7,7,51,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,48,67,42,,,12,17,,,2,3,0,,0,0,0,,3,9,59,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,39,67,42,,,23,17,,,4,1,5,,0,0,0,,9,9,43,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,39,58,38,,,20,31,,,2,2,4,,,,,,5,9,51,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,35,58,38,,,29,31,,,4,1,4,,,,,,7,9,40,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHUF,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,34,55,,,,48,52,,,5,1,3,,,,,,9,,50,R,,,18,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,23,51,35,,,10,,,,0,31,12,,0,,,,4,14,48,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,31,51,35,,,71,,,,6,4,0,,1,,,,12,14,37,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,40,56,34,,,27,71,,,1,1,2,,0,1,0,,1,1,53,R,,,7,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,37,56,34,,,4,71,,,0,3,1,,0,1,0,,1,1,37,R,,,4,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,43,70,49,,,8,12,,,1,2,2,,0,0,0,,7,55,66,R,,,17,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,45,70,49,,,67,12,,,1,2,2,,2,0,0,,54,55,51,R,,,17,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,CL,42,76,43,,,3,67,,,1,3,2,,0,3,0,,2,5,69,R,,,15,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,PC,41,76,43,,,5,67,,,1,2,2,,0,3,0,,3,5,47,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,CL,33,76,35,,,7,7,,,2,2,2,,0,0,0,,2,4,68,R,,,17,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,28,76,35,,,10,7,,,1,3,5,,0,0,0,,3,4,37,R,,,15,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,28,60,33,,,15,15,,,6,2,7,,0,0,0,,4,4,54,R,,,15,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,28,60,33,,,18,15,,,3,4,6,,0,0,0,,4,4,35,R,,,13,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,32,59,36,,,23,30,,,3,5,5,,,,,,3,7,55,R,,,19,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,32,59,36,,,16,30,,,8,7,4,,,,,,6,7,38,R,,,13,
GFSX MOS GUIDANCE,GFSX,KHUT,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,32,63,,,,12,29,,,9,13,3,,,,,,4,,59,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,9,35,20,,,0,,,,0,97,0,,0,,,,4,4,32,S,,,7,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,17,35,20,,,40,,,,0,98,1,,1,,,,1,4,24,S,,,10,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,26,40,25,,,39,55,,,10,69,1,,1,1,2,,1,2,40,S,,,13,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,21,40,25,,,35,55,,,37,44,0,,0,1,2,,2,2,25,RS,,,9,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,CL,23,47,29,,,2,35,,,22,44,0,,0,0,0,,1,1,43,S,,,3,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,29,47,29,,,1,35,,,12,62,3,,0,0,0,,0,1,33,S,,,3,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,32,54,32,,,6,6,,,15,23,1,,0,0,0,,2,2,50,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,32,54,32,,,12,6,,,22,20,1,,0,0,0,,1,2,35,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,31,50,30,,,28,34,,,16,19,2,,0,1,0,,2,3,47,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,26,50,30,,,62,34,,,31,32,1,,3,1,0,,1,3,31,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,19,42,24,,,24,66,,,13,74,3,,0,3,4,,2,2,38,S,,,8,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,CL,22,42,24,,,14,66,,,14,74,2,,0,3,4,,0,2,27,S,,,3,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,22,50,27,,,8,16,,,23,41,2,,,,,,1,1,45,RS,,,12,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,24,50,27,,,13,16,,,24,31,3,,,,,,0,1,30,RS,,,4,
GFSX MOS GUIDANCE,GFSX,KHYR,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,27,54,,,,16,20,,,22,32,3,,,,,,1,,49,RS,,,12,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,25,51,31,,,3,,,,0,32,12,,0,,,,3,8,49,S,,,16,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,25,51,31,,,50,,,,2,0,1,,1,,,,8,8,34,R,,,13,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,34,54,35,,,17,53,,,1,0,1,,0,1,0,,1,1,52,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,CL,30,54,35,,,2,53,,,0,2,1,,0,1,0,,0,1,37,R,,,5,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,40,69,44,,,25,26,,,1,1,1,,0,0,0,,11,48,63,R,,,22,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,37,69,44,,,61,26,,,2,1,2,,3,0,0,,45,48,46,R,,,18,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,PC,36,75,41,,,6,65,,,2,5,0,,0,2,0,,2,3,69,R,,,17,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,PC,30,75,41,,,4,65,,,2,12,3,,0,2,0,,3,3,45,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,CL,31,73,32,,,3,5,,,4,12,1,,0,0,0,,1,1,66,R,,,21,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,21,73,32,,,4,5,,,9,13,9,,0,0,0,,1,1,33,R,,,18,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,25,55,30,,,9,9,,,9,13,9,,0,0,0,,2,2,52,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,22,55,30,,,9,9,,,10,17,7,,0,0,0,,2,2,32,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,27,57,31,,,15,19,,,11,12,6,,,,,,2,4,54,R,,,18,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,23,57,31,,,24,19,,,9,13,2,,,,,,4,4,34,R,,,11,
GFSX MOS GUIDANCE,GFSX,KHYS,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,27,60,,,,12,27,,,9,24,1,,,,,,2,,56,R,,,12,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,CL,10,33,16,,,0,,,,0,98,0,,0,,,,5,5,26,S,,,7,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,11,33,16,,,0,,,,0,97,1,,0,,,,1,5,18,S,,,5,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,21,41,29,,,0,0,,,0,98,1,,0,0,0,,5,5,35,S,,,8,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,29,41,29,,,60,0,,,28,59,7,,1,0,0,,2,5,33,S,,,5,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,34,45,34,,,21,60,,,27,43,1,,0,1,0,,1,1,41,S,,,6,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,34,45,34,,,13,60,,,16,7,0,,0,1,0,,0,1,35,R,,,3,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,34,48,36,,,14,15,,,14,8,0,,0,0,0,,1,3,43,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,35,48,36,,,69,15,,,14,3,1,,3,0,0,,2,3,39,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,37,50,37,,,35,79,,,10,6,1,,0,3,0,,2,3,44,R,,,8,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,38,50,37,,,42,79,,,4,11,0,,1,3,0,,2,3,41,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,35,54,32,,,40,64,,,14,16,0,,1,2,0,,6,6,45,R,,,19,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,28,54,32,,,17,64,,,21,39,3,,0,2,0,,0,6,33,RS,,,12,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,29,48,31,,,15,20,,,19,46,2,,,,,,0,2,40,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,28,48,31,,,17,20,,,17,45,3,,,,,,1,2,33,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KHYX,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,28,47,,,,20,22,,,21,31,3,,,,,,1,,40,RS,,,12,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,17,35,16,,,8,,,,7,91,2,,0,,,,1,3,33,S,,,10,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,17,35,16,,,0,,,,13,85,1,,0,,,,3,3,20,S,,,6,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,21,39,22,,,3,3,,,5,94,2,,0,0,0,,1,1,36,S,,,8,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,CL,22,39,22,,,1,3,,,27,69,0,,0,0,0,,0,1,26,S,,,5,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,PC,33,53,33,,,3,3,,,9,18,1,,0,0,0,,0,0,49,R,,,10,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,33,53,33,,,3,3,,,6,2,1,,0,0,0,,0,0,34,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,34,56,25,,,9,12,,,8,12,1,,0,0,0,,2,2,51,R,,,14,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,23,56,25,,,10,12,,,26,42,2,,0,0,0,,1,2,27,RS,,,12,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,19,39,18,,,12,22,,,15,81,3,,0,0,0,,1,1,36,S,,,15,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,15,39,18,,,9,22,,,13,85,2,,0,0,0,,0,1,21,S,,,10,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,18,46,25,,,9,14,,,1,75,3,,0,0,0,,0,0,43,S,,,12,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,22,46,25,,,8,14,,,19,53,2,,0,0,0,,0,0,29,S,,,9,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,25,50,27,,,11,14,,,21,47,3,,,,,,0,0,47,RS,,,10,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,24,50,27,,,13,14,,,16,29,3,,,,,,0,0,31,RS,,,8,
GFSX MOS GUIDANCE,GFSX,KHZE,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,29,57,,,,15,25,,,12,36,3,,,,,,1,,52,RS,,,19,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,14,34,22,,,0,,,,0,97,0,,0,,,,2,2,32,S,,,9,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,20,34,22,,,44,,,,0,98,0,,1,,,,0,2,26,S,,,9,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,26,38,24,,,28,54,,,8,68,2,,0,1,2,,0,2,37,S,,,11,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,22,38,24,,,14,54,,,25,59,0,,0,1,2,,1,2,24,S,,,4,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,CL,24,47,30,,,1,14,,,9,75,1,,0,0,0,,1,1,43,S,,,4,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,28,47,30,,,2,14,,,10,67,5,,0,0,0,,1,1,32,S,,,5,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,33,49,33,,,8,8,,,15,23,1,,0,0,0,,2,2,46,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,32,49,33,,,21,8,,,12,8,0,,0,0,0,,2,2,35,R,,,6,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,28,45,25,,,40,50,,,21,18,1,,1,1,0,,2,2,41,R,,,9,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,22,45,25,,,43,50,,,23,58,2,,1,1,0,,1,2,26,S,,,12,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,20,35,24,,,19,47,,,13,77,2,,0,1,1,,1,1,32,S,,,8,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,21,35,24,,,10,47,,,16,75,1,,0,1,1,,0,1,26,S,,,5,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,CL,27,48,30,,,18,22,,,23,43,2,,,,,,1,1,43,RS,,,10,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,28,48,30,,,11,22,,,23,35,3,,,,,,0,1,32,RS,,,5,
GFSX MOS GUIDANCE,GFSX,KHZX,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,32,51,,,,16,19,,,22,32,3,,,,,,1,,45,RS,,,11,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,30,49,33,,,2,,,,17,16,0,,0,,,,3,3,44,R,,,5,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,28,49,33,,,1,,,,15,6,11,,0,,,,1,3,35,R,,,6,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,39,60,49,,,17,22,,,0,5,5,,0,0,0,,3,18,56,R,,,8,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,45,60,49,,,93,22,,,1,0,1,,4,0,0,,18,18,51,R,,,6,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,46,62,44,,,61,93,,,1,0,0,,1,4,0,,7,12,56,R,,,6,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,43,62,44,,,4,93,,,2,0,1,,0,4,0,,1,12,46,R,,,4,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,48,69,53,,,63,75,,,1,2,0,,4,4,0,,28,55,66,R,,,14,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,47,69,53,,,83,75,,,1,1,1,,3,4,0,,45,55,54,R,,,14,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,45,72,55,,,10,89,,,1,1,0,,0,4,0,,1,9,65,R,,,14,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,48,72,55,,,13,89,,,1,0,3,,0,4,0,,4,9,56,R,,,10,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,CL,49,77,56,,,15,15,,,1,4,0,,0,0,0,,3,25,69,R,,,12,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,49,77,56,,,38,15,,,2,1,6,,1,0,0,,25,25,57,R,,,11,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,48,64,47,,,55,61,,,2,2,5,,,,,,10,19,58,R,,,8,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,44,64,47,,,53,61,,,3,1,5,,,,,,13,19,49,R,,,13,
GFSX MOS GUIDANCE,GFSX,KI39,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,45,62,,,,48,61,,,3,6,2,,,,,,11,,57,R,,,13,
GFSX MOS GUIDANCE,GFSX,KI75,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,20,44,30,,,0,,,,2,96,1,,0,,,,4,4,40,S,,,6,
GFSX MOS GUIDANCE,GFSX,KI75,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,27,44,30,,,7,,,,31,39,1,,0,,,,2,4,33,RS,,,6,
GFSX MOS GUIDANCE,GFSX,KI75,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,30,42,31,,,80,80,,,25,7,5,,2,2,0,,2,2,41,R,,,9,
GFSX MOS GUIDANCE,GFSX,KI75,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,32,42,31,,,12,80,,,8,3,0,,0,2,0,,1,2,33,R,,,6,
GFSX MOS GUIDANCE,GFSX,KI75,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,37,52,40,,,6,12,,,5,7,0,,0,0,0,,0,4,50,R,,,7,
GFSX MOS GUIDANCE,GFSX,KI75,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,38,52,40,,,69,12,,,6,0,0,,3,0,0,,4,4,43,R,,,12,
GFSX MOS GUIDANCE,GFSX,KI75,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,37,57,37,,,83,83,,,4,1,0,,3,4,0,,8,8,52,R,,,12,
GFSX MOS GUIDANCE,GFSX,KI75,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,35,57,37,,,5,83,,,2,5,0,,0,4,0,,2,8,39,R,,,12,
GFSX MOS GUIDANCE,GFSX,KI75,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,38,61,36,,,23,26,,,2,7,0,,0,0,0,,10,20,54,R,,,12,
GFSX MOS GUIDANCE,GFSX,KI75,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,31,61,36,,,17,26,,,14,19,1,,0,0,0,,11,20,37,R,,,15,
